datetime,split,window_id,horizon_hour,dayOfWeek,weekend,hourOfDay,holiday,Holiday_ID,school,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,national_week_X-2_mwh,national_week_X-3_mwh,national_week_X-4_mwh,national_MA_X-4_mwh,tocumen_week_X-2_mwh,tocumen_week_X-3_mwh,tocumen_week_X-4_mwh,tocumen_MA_X-4_mwh,santiago_week_X-2_mwh,santiago_week_X-3_mwh,santiago_week_X-4_mwh,santiago_MA_X-4_mwh,david_week_X-2_mwh,david_week_X-3_mwh,david_week_X-4_mwh,david_MA_X-4_mwh,tocumen_wind_gen_mwh,santiago_wind_gen_mwh,david_wind_gen_mwh,tocumen_solar_gen_mwh,santiago_solar_gen_mwh,david_solar_gen_mwh,total_wind_gen_mwh,total_solar_gen_mwh,total_vre_gen_mwh,nat_demand,load_tocumen_mwh,load_santiago_mwh,load_david_mwh
31-01-2015 01:00,TRAIN,,0,1,1,1,0,0,0,25.30849609,0.016449712,0.018058777,21.10845425,22.82412109,0.01583936,0.03656006,8.10975784,21.53505859,0.01496198,0.07696533,5.233739642,962.2865,906.958,970.345,938.00485,787.7493822,742.2075076,796.0448701,768.3295983,61.87010616,58.43502845,61.60242059,60.09300429,112.6670116,106.3154639,112.6977093,109.5822474,0,17.38425007,12.00844004,0,0,0,29.39269011,0,29.39269011,954.2018,783.0057507,60.80614533,110.3899039
31-01-2015 02:00,TRAIN,,0,1,1,2,0,0,0,25.14144287,0.016655693,0.019386292,19.73259776,22.53988037,0.01581646,0.029205322,7.412272,21.43831787,0.014900933,0.08291626,5.008166686,933.3221,863.5135,912.1755,900.284075,763.8996899,706.5360184,748.5411292,737.4422428,60.06879084,55.62822185,57.84051603,57.6730864,109.3536193,101.3492598,105.7938548,105.1687458,0,17.38425007,10.45976885,0,0,0,27.84401892,0,27.84401892,913.866,749.737477,58.23209411,105.8964289
31-01-2015 03:00,TRAIN,,0,1,1,3,0,0,0,25.00673828,0.016845746,0.021331787,19.27197197,22.29580078,0.015731854,0.02230072,6.898436112,21.36611328,0.01477818,0.0904541,4.808764931,903.9817,848.4447,900.2688,881.704325,739.7676711,694.1697746,738.9423045,722.2527214,58.23381544,54.61405335,57.02613274,56.46778119,105.9802134,99.660872,104.3003628,102.9838225,0,15.52084728,9.202058584,0,0,0,24.72290586,0,24.72290586,903.3637,740.9866166,57.55108588,104.8259976
31-01-2015 04:00,TRAIN,,0,1,1,4,0,0,0,24.89971313,0.016982382,0.02431488,17.9651327,22.09502563,0.015639609,0.020988464,6.580163954,21.32158813,0.014678305,0.089660645,4.712368785,900.9995,839.8821,889.9538,876.458825,737.2758497,687.1862758,730.5947508,717.9796384,58.07340735,54.03435201,56.30009154,56.12279239,105.6502429,98.66147217,103.0589577,102.3563942,0,13.4337291,8.6301953,0,0,0,22.0639244,0,22.0639244,889.0806,729.1542541,56.6269942,103.2993517
31-01-2015 05:00,TRAIN,,0,1,1,5,0,0,0,24.82155762,0.017096406,0.031196594,16.57966961,21.97780762,0.015513307,0.024971008,6.592744151,21.24343262,0.01464737,0.09036255,4.949334221,904.3481,847.1073,893.6865,879.190775,740.1896627,693.0756973,733.8098311,720.2855783,58.22716991,54.49931156,56.43561538,56.26213035,105.9312674,99.53229117,103.4410536,102.6430663,0,13.51251146,10.07803279,0,0,0,23.59054425,0,23.59054425,910.1472,746.3807916,57.97882527,105.7875832
31-01-2015 06:00,TRAIN,,0,1,1,6,0,0,0,24.83019409,0.017164992,0.03742981,16.24822077,22.02550659,0.015398788,0.027305603,7.051484508,21.18175659,0.014666366,0.08557129,5.349665466,912.508,848.4718,879.2323,877.027925,747.0766773,694.161281,722.1495868,718.6420562,58.67362983,54.58431154,55.43132906,56.08626913,106.7576929,99.72620751,101.6513841,102.2995996,0,16.59574659,12.85818535,0,0,0,29.45393194,0,29.45393194,922.1737,756.3117643,58.77002914,107.0919065
31-01-2015 07:00,TRAIN,,0,1,1,7,0,0,0,25.79995117,0.017073538,0.047546387,20.90115672,23.99526367,0.015555289,0.022575378,11.32478912,21.78432617,0.014738943,0.08190918,6.181483558,927.5976,897.8229,932.4876,920.381925,760.4433728,735.202355,766.3332659,754.8518463,59.77887569,57.71186032,58.89720153,58.92429235,107.3753515,104.9086847,107.2571326,106.6057863,0,17.38425007,20.10866211,21.76757602,1.710554635,3.039885644,37.49291218,26.51801629,64.01092848,939.9442,771.6837001,60.10465884,108.1558411
31-01-2015 08:00,TRAIN,,0,1,1,8,0,0,0,26.98031006,0.01650915,0.071014404,27.52252023,26.54281006,0.015490625,0.020553589,15.69280491,23.14437256,0.014601801,0.06863403,6.947462988,1075.3486,1021.672,1048.972,1057.194625,882.5122125,837.494256,862.3016023,867.4334268,69.12221,65.50160235,66.37842179,67.68883872,123.7141775,118.6761417,120.2919759,122.0723595,0,0,28.75853498,58.58845289,4.644078588,8.28507208,28.75853498,71.51760356,100.2761385,1077.8575,885.0897752,69.22926603,123.5384588
31-01-2015 09:00,TRAIN,,0,1,1,9,0,0,0,28.03182373,0.016143182,0.073913574,29.91061354,28.56307373,0.015067438,0.02798462,17.82938673,24.67244873,0.014293054,0.0549469,7.352835346,1116.6425,1108.9439,1167.9074,1138.17875,916.9620025,909.7075416,960.4036747,934.088674,71.4516508,70.81576798,73.78041093,72.74631097,128.2288467,128.4205904,133.7233144,131.3437651,0,0,31.52232396,93.3357562,7.387221842,13.27350097,31.52232396,113.996479,145.518803,1179.6601,968.5697126,75.8470812,135.2433062
31-01-2015 10:00,TRAIN,,0,1,1,10,0,0,0,28.90606079,0.016074773,0.08932495,30.17653752,30.09356079,0.01478922,0.03303528,18.14498767,25.84356079,0.014056798,0.048355103,7.244565703,1121.9048,1165.4756,1257.5069,1189.291375,921.7301534,956.7594774,1034.71142,976.3647202,71.43348335,74.08876609,79.08082418,75.76484038,128.7411632,134.6273565,143.7146556,137.1618144,0,0,31.52232396,119.8950526,9.523336044,17.17920659,31.52232396,146.5975952,178.1199192,1255.1569,1030.696826,80.67164168,143.7884326
31-01-2015 11:00,TRAIN,,0,1,1,11,0,0,0,29.55516968,0.01607476,0.095062256,29.83703461,31.25829468,0.014819724,0.037963867,17.73898538,26.71141968,0.013961417,0.054977417,6.861598747,1149.28,1179.063,1254.583,1202.799725,944.9983624,968.5028026,1032.76021,987.8450523,72.44704336,74.73095081,78.59843521,76.31214116,131.8345942,135.8292466,143.2243551,138.6425315,0,0,27.68704861,136.0644277,10.81103591,19.49071875,27.68704861,166.3661824,194.053231,1253.4414,1029.373606,80.56060144,143.5071923
31-01-2015 12:00,TRAIN,,0,1,1,12,0,0,0,30.03652344,0.016113048,0.088134766,29.42083376,32.06777344,0.014934307,0.040893555,16.82074138,27.27089844,0.013942486,0.06460571,6.255691656,1124.3282,1173.0899,1216.9004,1176.489125,925.1222286,964.135886,1002.099098,966.5450307,70.26181454,74.19520943,76.09105668,74.42231693,128.9441568,134.7588045,138.7102452,135.5217774,0,0,20.85983574,140.579917,11.13222016,20.02395735,20.85983574,171.7360945,192.5959302,1223.6116,1005.086457,78.61421651,139.9109264
31-01-2015 13:00,TRAIN,,0,1,1,13,0,0,0,30.26552734,0.016151238,0.07382202,29.2421564,32.53115234,0.014987756,0.055145264,15.69784945,27.48427734,0.014011193,0.07885742,5.583257193,1100.5307,1161.4116,1202.1556,1153.509625,905.0153784,954.9802019,990.218591,947.7019619,68.8523516,73.32740086,75.07576415,72.95316762,126.66297,133.1039973,136.8612449,132.8544955,0,0,14.68559732,132.7662183,10.41165843,18.72712278,14.68559732,161.9049996,176.5905969,1160.2838,953.1859931,74.58937733,132.5084296
31-01-2015 14:00,TRAIN,,0,1,1,14,0,0,0,30.21114502,0.016135976,0.06881714,29.01480221,32.44552002,0.015003011,0.06430054,14.71264995,27.36739502,0.014106557,0.08532715,5.122546723,1081.4347,1133.3133,1197.2616,1138.098025,888.6337829,932.0155443,986.1958522,934.8965357,67.92322288,71.546977,74.80023096,72.06856113,124.8776942,129.7507787,136.2655169,131.1329282,0,17.38425007,11.22799505,112.5561149,8.784296013,15.8142082,28.61224512,137.1546191,165.7668642,1124.8878,924.151157,72.32600803,128.4106349
31-01-2015 15:00,TRAIN,,0,1,1,15,0,0,0,29.73275146,0.016128357,0.07318115,28.67139599,31.87337646,0.014941986,0.072784424,13.96675295,26.96712646,0.014060791,0.08743286,5.191619987,1065.0331,1100.6097,1169.0034,1124.01035,874.2749826,904.777023,962.5864648,922.8546366,67.38049644,69.68782965,73.16740095,71.4396778,123.3776209,126.1448473,133.2495343,129.7160356,0,17.38425007,11.70886224,82.17270274,6.404063409,11.55417999,29.09311231,100.1309461,129.2240585,1112.4189,913.3926089,71.68324405,127.3430471
31-01-2015 16:00,TRAIN,,0,1,1,16,0,0,0,28.98827515,0.016173536,0.069732666,28.49158545,30.95702515,0.014891797,0.06750488,13.22382611,26.28515015,0.013972455,0.08358765,5.650174319,1056.8685,1082.6875,1136.7054,1061.039175,867.2151662,889.3129826,935.034722,870.7250328,67.16486335,68.86291652,71.52475709,67.67131984,122.4884705,124.5116008,130.1459209,122.6428224,0,17.38425007,15.23819323,45.87043218,3.577108178,6.450687039,32.6224433,55.8982274,88.5206707,1081.7406,887.4963881,69.94119133,124.3030206
31-01-2015 17:00,TRAIN,,0,1,1,17,0,0,0,27.99349365,0.016279723,0.05709839,27.65479833,29.50911865,0.014975097,0.06059265,11.71651854,25.22786865,0.014048126,0.071502686,6.055382653,1053.7863,1051.4135,1101.9447,929.245075,864.7090979,862.5709024,904.9953479,762.2568863,67.08048063,67.27301488,69.85408252,59.36896804,121.9967215,121.5695827,127.0952696,107.6192206,0,17.38425007,18.87295833,10.57253677,0.822872266,1.486550772,36.2572084,12.88195981,49.13916821,1064.8583,872.9932545,69.04203452,122.823011
31-01-2015 18:00,TRAIN,,0,1,1,18,0,0,0,27.021875,0.016576858,0.037109375,25.46967316,27.2875,0.015192122,0.073028564,9.327645822,23.7875,0.014364333,0.089141846,6.127981452,1046.294,1088.8689,1107.0406,1057.654125,858.1807136,892.6738121,907.7830657,866.7555659,66.81410384,69.77906281,70.53194128,67.80395314,121.2991825,126.4160251,128.725593,123.0946059,0,17.38425007,19.57815362,0,0,0,36.96240369,0,36.96240369,1095.5704,898.487922,70.74634869,126.3361293
31-01-2015 19:00,TRAIN,,0,1,1,19,0,0,0,26.52001343,0.016995935,0.028549194,23.18229676,25.91063843,0.01529458,0.078125,10.14866254,22.81688843,0.014665155,0.0949707,6.55474493,1063.8643,1144.2722,1142.1548,1107.91455,872.3210004,937.8325356,935.7146956,907.6947722,68.08768807,73.44616429,73.14247848,71.14776723,123.4556116,132.9935001,133.2976259,129.0720105,0,17.38425007,24.07198473,0,0,0,41.4562348,0,41.4562348,1116.6654,916.3987693,71.82248396,128.4441468
31-01-2015 20:00,TRAIN,,0,1,1,20,0,0,0,26.24984131,0.017308336,0.02721405,21.20158103,24.98421631,0.015481096,0.06466675,10.46825266,22.29671631,0.014847856,0.094696045,6.390145055,1054.0308,1102.2466,1097.2334,1072.61775,864.1806823,903.311446,898.8762605,878.8552062,67.46084555,70.69977588,70.30627526,68.81640035,122.3892722,128.2353781,128.0508643,124.9461435,0,17.38425007,22.26693153,0,0,0,39.6511816,0,39.6511816,1094.677,898.7859509,70.13152428,125.7595249
31-01-2015 21:00,TRAIN,,0,1,1,21,0,0,0,26.01879272,0.017437888,0.02381897,19.74176735,24.44066772,0.015675498,0.055923462,10.61543944,22.12035522,0.014996482,0.0921936,5.948243483,1026.6331,1064.151,1074.6544,1044.4172,841.6910572,871.8560884,880.538516,855.8359208,65.671639,68.2710524,68.76833085,66.92993097,119.2704038,124.0238592,125.3475531,121.6513482,0,17.38425007,17.86271706,0,0,0,35.24696713,0,35.24696713,1075.2083,882.6740958,68.78545555,123.7487486
31-01-2015 22:00,TRAIN,,0,1,1,22,0,0,0,25.8795105,0.01743099,0.021080017,19.87484585,24.1138855,0.015882222,0.052368164,10.72080895,22.137323,0.015104023,0.0977478,5.698408718,982.6391,1030.4566,1041.3244,1012.04365,805.597317,844.0890026,853.4091374,829.3898609,62.81826093,66.10543318,66.53357057,64.77922787,114.2235221,120.2621642,121.381692,117.8745612,0,17.38425007,15.64471438,0,0,0,33.02896445,0,33.02896445,1041.0831,854.4283693,66.53269508,120.1220356
31-01-2015 23:00,TRAIN,,0,1,1,23,0,0,0,25.74007568,0.017394084,0.021881104,20.3688201,23.95101318,0.016043682,0.047561646,10.90492303,22.16976318,0.015154858,0.098968506,5.72737206,928.4173,979.5945,999.634,958.003575,761.203832,802.3338369,819.4180357,785.1955593,59.29524438,62.82529406,63.79052693,61.25423979,107.9182236,114.435369,116.4254374,111.5537759,0,17.38425007,15.89214974,0,0,0,33.27639981,0,33.27639981,988.5723,811.0055024,63.20849039,114.3583073
01-02-2015 00:00,TRAIN,,0,2,1,0,0,0,0,25.59490356,0.01735663,0.024337769,20.78225315,23.79802856,0.016135927,0.057617188,10.98858127,22.18084106,0.01514792,0.10043335,5.983893252,891.4272,956.5766,968.0526,929.791225,730.9689165,783.3670649,793.6542098,762.1286852,56.92214576,61.37071919,61.74243937,59.43084862,103.5361378,111.8388159,112.6559509,108.2316912,0,17.38425007,18.19486751,0,0,0,35.57911758,0,35.57911758,939.5286,770.4639582,60.11570271,108.9489391
01-02-2015 01:00,TRAIN,,0,2,1,1,0,0,0,25.44844971,0.017303912,0.02670288,21.21121862,23.67501221,0.016174762,0.05267334,11.10577591,22.15938721,0.015095202,0.09954834,6.180095279,873.3819,924.2795,944.0556,905.487275,716.244243,756.7115129,774.0812586,742.217703,55.78324412,59.35176885,60.19525205,57.88150766,101.3544129,108.2162182,109.7790893,105.3880644,0,17.38425007,20.09477969,0,0,0,37.47902976,0,37.47902976,904.3712,741.3542656,57.92839137,105.0885431
01-02-2015 02:00,TRAIN,,0,2,1,2,0,0,0,25.32375488,0.017281318,0.025421143,21.60843379,23.58937988,0.016175056,0.054779053,11.05118587,22.12062988,0.015011573,0.095581055,6.318401221,844.9238,887.4576,928.7193,873.7144,692.9822852,726.3761395,761.5756937,716.167259,53.97590288,57.01969087,59.21857079,55.85848681,97.96561188,104.0617697,107.9250355,101.6886542,0,17.38425007,21.50866599,0,0,0,38.89291606,0,38.89291606,883.9448,724.389905,56.68417486,102.8707202
01-02-2015 03:00,TRAIN,,0,2,1,3,0,0,0,25.22103271,0.017272828,0.02419281,21.63357833,23.49447021,0.016136048,0.05090332,11.01452494,22.11947021,0.014976379,0.0921936,6.304652022,831.5366,858.9606,909.5566,849.3035,682.121325,702.8249439,745.9691956,696.1477586,53.13019897,55.22283304,57.97250634,54.30644783,96.28507603,100.912823,105.614898,98.84929353,0,17.38425007,21.3652998,0,0,0,38.74954987,0,38.74954987,871.9966,714.3976147,55.95461363,101.6443717
01-02-2015 04:00,TRAIN,,0,2,1,4,0,0,0,25.12856445,0.017271806,0.017807007,20.27615437,23.33950195,0.016066361,0.052719116,10.22165293,22.05043945,0.014864733,0.091278076,6.012899247,824.3757,847.4881,894.6543,840.293375,676.212197,693.2798937,733.8319529,688.7118175,52.72668938,54.49697671,57.00447236,53.74804475,95.43681358,99.71122955,103.8178747,97.83351274,0,17.38425007,18.46805403,0,0,0,35.8523041,0,35.8523041,856.8211,701.8905059,54.98206411,99.94852997
01-02-2015 05:00,TRAIN,,0,2,1,5,0,0,0,25.04360352,0.017340427,0.011058807,18.2233357,23.09047852,0.016020542,0.047439575,8.93757929,21.91860352,0.014830356,0.08822632,5.663213309,815.4005,842.7522,884.6659,834.4634,668.7621907,689.275798,725.7077373,683.8611833,52.20299622,54.1787938,56.35049928,53.38673753,94.43531303,99.29760818,102.6076634,97.2154792,0,17.38425007,15.3474051,0,0,0,32.73165517,0,32.73165517,849.8465,696.2298029,54.48505462,99.13164248
01-02-2015 06:00,TRAIN,,0,2,1,6,0,0,0,25.09682617,0.01737978,0.014865875,18.07690754,22.90932617,0.016014118,0.04434204,8.218515445,21.82338867,0.01483919,0.089904785,5.485600825,785.2751,807.4211,862.9888,810.501925,644.01867,660.5815856,708.0056744,664.2755464,50.26278135,51.81083658,54.96832714,51.83107586,90.99364862,95.0286778,100.0147984,94.39530276,0,17.38425007,13.90260437,0,0,0,31.28685444,0,31.28685444,822.266,673.9328634,52.5891084,95.7440282
01-02-2015 07:00,TRAIN,,0,2,1,7,0,0,0,26.0197998,0.017403122,0.028282166,21.74194275,24.4182373,0.016144272,0.0368042,11.48919482,22.3479248,0.014889237,0.08856201,5.768467882,784.115,813.1819,871.6873,815.810325,643.4913791,665.9324491,715.9386923,669.2559044,50.29166904,52.19137695,55.58308079,52.23576258,90.33195182,95.05807399,100.1655269,94.31865802,0,17.38425007,16.24755292,22.07098712,1.714919442,3.055295263,33.63180299,26.84120183,60.47300482,838.5545,688.1780271,53.61542103,96.76105186
01-02-2015 08:00,TRAIN,,0,2,1,8,0,0,0,27.2050415,0.017204441,0.059753418,25.89704065,26.8612915,0.016014256,0.0365448,15.61547943,23.650354,0.014797367,0.081848145,6.105034652,850.1076,873.801,912.4966,867.222075,697.7101232,716.3443144,750.4459767,711.9237267,54.57837926,55.94945798,58.11772724,55.51768077,97.81909751,101.5072276,103.932896,99.78066756,0,0,19.35343962,59.06536009,4.638917577,8.283014954,19.35343962,71.98729262,91.34073224,899.4324,738.4173772,57.70652688,103.3084959
01-02-2015 09:00,TRAIN,,0,2,1,9,0,0,0,28.29564819,0.01704414,0.08383179,27.49141963,28.87377319,0.015571668,0.030136108,17.23618975,25.14721069,0.014713361,0.0770874,6.090196803,900.5203,935.3192,969.8017,925.125075,738.8021877,767.2824036,798.1085536,759.5979398,57.799336,59.65248619,61.57649616,59.09343914,103.9187763,108.3843102,110.1166503,106.433696,0,0,19.2090315,93.33781452,7.407144047,13.21880942,19.2090315,113.963768,133.1727995,965.9481,793.0710027,62.00317089,110.8739264
01-02-2015 10:00,TRAIN,,0,2,1,10,0,0,0,29.21157227,0.016975671,0.10122681,28.45017788,30.53969727,0.01528576,0.02280426,17.5785757,26.47719727,0.014610559,0.07736206,5.839323484,947.4644,1009.0054,1019.3105,983.277875,777.3930165,828.081505,838.7549679,807.4439925,60.6394429,64.12541868,64.40743647,62.5964797,109.4319406,116.7984763,116.1480956,113.2374028,0,0,16.87232145,119.7708133,9.585468391,17.06252245,16.87232145,146.4188042,163.2911256,1002.2078,822.8080283,64.33455897,115.0652127
01-02-2015 11:00,TRAIN,,0,2,1,11,0,0,0,29.91152344,0.016937532,0.1078186,29.12048871,31.86464844,0.01518277,0.016227722,17.27318762,27.52089844,0.014622009,0.06713867,5.357666879,994.9207,1070.3791,1059.7497,1025.616825,816.6071757,878.8987116,872.0667885,842.3907421,63.54522527,67.84701754,66.67373268,65.106728,114.768299,123.6333708,121.0091789,118.1193549,0,0,12.91821554,135.8611432,10.92206101,19.46671723,12.91821554,166.2499214,179.1681369,1056.399,867.2126878,67.84494532,121.3413669
01-02-2015 12:00,TRAIN,,0,2,1,12,0,0,0,30.38875732,0.016937548,0.104278564,29.33372614,32.71688232,0.01526671,0.013324738,16.29099126,28.09188232,0.015098863,0.07022095,4.495276318,997.6492,1070.603,1069.7854,1031.22655,819.1915402,879.4580366,880.6224409,847.2285682,63.60496685,67.75927458,67.12614964,65.35940488,114.852693,123.3856888,122.0368095,118.6385769,0,0,7.425540162,140.2025307,11.26824457,20.04312321,7.425540162,171.5138985,178.9394386,1056.4006,867.3501382,67.84877458,121.2016872
01-02-2015 13:00,TRAIN,,0,2,1,13,0,0,0,30.54152832,0.016937172,0.09817505,29.08203879,33.13527832,0.015396034,0.017692566,15.23866706,28.32277832,0.015228188,0.07827759,3.985271857,1022.2995,1073.1479,1087.2858,1049.90105,839.7111716,881.864491,895.1357676,862.6779843,65.00628493,67.82023744,68.17564738,66.4899165,117.5820435,123.4631715,123.974385,120.7331492,0,0,5.022364923,132.0492909,10.57514818,18.78604117,5.022364923,161.4104802,166.4328451,1077.2239,884.355336,69.27118478,123.5973792
01-02-2015 14:00,TRAIN,,0,2,1,14,0,0,0,30.39263306,0.01691389,0.09033203,28.30085025,33.09575806,0.015410899,0.040725708,14.47946253,28.26763306,0.015246867,0.07330322,3.69320966,1005.4982,1064.0288,1087.1689,1042.6097,826.1192604,874.5237472,894.8855952,856.7204091,63.7917958,67.2058389,68.23659587,66.04292306,115.5871438,122.2992139,124.046709,119.8463678,0,17.38425007,3.894970712,112.0826644,8.882790554,15.92957533,21.27922078,136.8950303,158.174251,1088.7217,893.4784778,70.13693113,125.1062911
01-02-2015 15:00,TRAIN,,0,2,1,15,0,0,0,29.99852905,0.01686743,0.078552246,27.48703946,32.62352905,0.015414031,0.06222534,14.01604074,27.92040405,0.015265258,0.06655884,3.564544485,976.7352,1060.6283,1075.3804,1029.023825,802.2250415,871.6358049,884.7083177,845.3696276,62.10775147,67.05585843,67.70454467,65.31049234,112.402407,121.9366366,122.9675377,118.3437051,0,17.38425007,3.451411719,82.31957164,6.450489106,11.67921933,20.83566179,100.4492801,121.2849419,1046.6546,858.5739491,67.55134167,120.5293092
01-02-2015 16:00,TRAIN,,0,2,1,16,0,0,0,29.31972656,0.016836498,0.06359863,27.06739666,31.58535156,0.015436504,0.077697754,13.67821802,27.21035156,0.015310619,0.06289673,3.680272341,950.3055,1030.8882,1056.4102,1002.4353,779.5631459,846.668293,868.2118613,822.8729252,60.85617828,65.38063451,66.91383228,63.90433818,109.8861758,118.8392725,121.2845064,115.6580367,0,17.38425007,3.848941839,46.18969234,3.581986717,6.528002672,21.23319191,56.29968172,77.53287363,1017.8311,834.5251854,65.78197693,117.5239377
01-02-2015 17:00,TRAIN,,0,2,1,17,0,0,0,28.28914795,0.016912617,0.046951294,26.40853726,29.94539795,0.015524066,0.096710205,12.72154155,26.07039795,0.015382922,0.062149048,3.913653572,924.8994,1015.4938,1033.7229,986.905375,758.0424365,832.7358874,848.3203698,809.1893549,59.44184639,64.86344992,65.96960527,63.2524143,107.4151171,117.8944627,119.4329249,114.4636058,0,17.38425007,4.729941457,10.72737201,0.821830599,1.507939597,22.11419153,13.05714221,35.17133374,1006.1248,824.4072849,65.13401148,116.5835036
01-02-2015 18:00,TRAIN,,0,2,1,18,0,0,0,27.24123535,0.017171817,0.029342651,24.85135408,27.72561035,0.015806155,0.11227417,9.92590321,24.53811035,0.015321689,0.07293701,4.038747414,956.6288,1073.743,1101.5439,1036.5861,784.1866937,879.4236486,902.921766,849.4509401,61.25513494,68.83446322,70.6306428,66.47126332,111.1869714,125.4848882,127.9914912,120.6638966,0,17.38425007,5.247677816,0,0,0,22.63192789,0,22.63192789,1046.1947,857.4332293,67.5395868,121.2218839
01-02-2015 19:00,TRAIN,,0,2,1,19,0,0,0,26.6687561,0.017507685,0.019966125,23.37467549,26.4500061,0.015974177,0.10751343,10.52623449,23.4343811,0.015470637,0.08105469,4.539482459,989.6201,1113.4443,1137.1754,1074.2451,811.3149952,911.3555611,931.8184463,880.2008528,63.35015823,71.56994284,73.06832056,68.95702306,114.9549466,130.518796,132.2886331,125.0872241,0,17.38425007,7.661674731,0,0,0,25.0459248,0,25.0459248,1091.9585,895.4378541,70.36933553,126.1513104
01-02-2015 20:00,TRAIN,,0,2,1,20,0,0,0,26.38445435,0.017736912,0.011997223,22.10599952,25.68132935,0.016165257,0.11160278,10.5724933,22.84539185,0.015497685,0.081207275,4.905056487,937.0267,1122.2487,1133.2082,1063.04415,768.3043939,918.6091147,928.7364584,871.2015998,59.99800297,72.09516043,72.71364337,68.16283616,108.7243031,131.5444249,131.7580982,123.679714,0,17.38425007,9.796656024,0,0,0,27.18090609,0,27.18090609,1090.4694,894.5995981,70.12548151,125.7443204
01-02-2015 21:00,TRAIN,,0,2,1,21,0,0,0,26.20546875,0.017836055,0.007965088,21.31653755,25.18984375,0.016310176,0.10110474,10.17269467,22.47109375,0.015486202,0.09011841,4.88019753,923.1207,1095.6601,1102.3695,1042.4698,756.9827336,897.024412,903.5461535,854.5281363,59.09147127,70.28393033,70.65511171,66.75475491,107.0464951,128.3517576,128.1682348,121.1869088,0,17.38425007,9.640891548,0,0,0,27.02514162,0,27.02514162,1091.6983,895.860282,70.10578848,125.7322295
01-02-2015 22:00,TRAIN,,0,2,1,22,0,0,0,26.00844727,0.017920261,0.010353088,20.64810575,24.83657227,0.01641727,0.08190918,9.784928609,22.22719727,0.015398747,0.08605957,4.851526834,866.1484,1046.8138,1072.5808,1000.092575,710.2129336,857.0044849,879.233506,819.8375578,55.43773634,67.12411998,68.66773988,63.99810202,100.4977301,122.6851952,124.6795541,116.2569152,0,17.38425007,9.463202988,0,0,0,26.84745306,0,26.84745306,1034.9049,849.2054449,66.45692491,119.2425301
01-02-2015 23:00,TRAIN,,0,2,1,23,0,0,0,25.84731445,0.017935827,0.016601562,20.47026205,24.59731445,0.01650913,0.06561279,9.740235906,22.07387695,0.015376165,0.08279419,4.619513357,854.4974,1010.9126,1012.596,966.684375,700.5981325,827.4558316,830.2384671,792.4569961,54.71228496,64.8418409,64.71990351,61.84893861,99.18698256,118.6149275,117.6376294,112.3784403,0,17.38425007,8.101018873,0,0,0,25.48526894,0,25.48526894,994.0731,815.5789436,63.85933804,114.6348184
02-02-2015 00:00,TRAIN,,0,3,0,0,0,0,0,25.70064697,0.017905595,0.02218628,20.35841523,24.39595947,0.016562821,0.058303833,9.846965958,21.98970947,0.015414597,0.089904785,4.481681292,921.9623,968.9371,958.6209,945.65055,755.9144762,792.932735,786.1160252,775.1989861,59.0354534,62.17268808,61.17562242,60.49577608,107.0123704,113.8316769,111.3292524,109.9557878,0,17.38425007,7.353846776,0,0,0,24.73809685,0,24.73809685,943.5229,773.9279869,60.63773665,108.9571764
02-02-2015 01:00,TRAIN,,0,3,0,1,0,0,0,25.584375,0.017844839,0.023338318,20.77470597,24.209375,0.0165631,0.055023193,9.842046344,21.9515625,0.015475912,0.09661865,4.38561537,898.0128,941.5469,928.5338,919.028,736.3505484,770.3397417,761.5828469,753.4066415,57.50908032,60.45644111,59.14334272,58.75489264,104.1531712,110.7507172,107.8076103,106.8664658,0,17.38425007,6.859525618,0,0,0,24.24377569,0,24.24377569,905.0674,742.2307367,58.16850567,104.6681576
02-02-2015 02:00,TRAIN,,0,3,0,2,0,0,0,25.50039063,0.017829675,0.02179718,21.05940016,24.04726563,0.016547937,0.049957275,9.872294412,21.93789063,0.015525599,0.09524536,4.448452337,866.318,898.3399,901.5402,886.168475,710.3438592,734.9047962,739.6262001,726.5189461,55.54862046,57.66296289,57.26715477,56.61428923,100.4255204,105.7721409,104.6468451,103.0352397,0,17.38425007,7.180436443,0,0,0,24.56468651,0,24.56468651,879.561,721.2029451,56.51480365,101.8432512
02-02-2015 03:00,TRAIN,,0,3,0,3,0,0,0,25.424646,0.017883219,0.02091217,20.9999367,23.8855835,0.016593851,0.038848877,9.57856919,21.924646,0.015537179,0.103393555,4.384093973,850.4627,881.8438,887.7822,870.782525,697.3952962,721.4813692,728.4232506,713.9812635,54.52668829,56.48161489,56.35690995,55.57787215,98.54071555,103.8808159,103.0020395,101.2233894,0,17.38425007,6.851868712,0,0,0,24.23611878,0,24.23611878,866.0936,710.070127,55.62846351,100.3950094
02-02-2015 04:00,TRAIN,,0,3,0,4,0,0,0,25.37709961,0.017966775,0.014541626,19.70449448,23.68959961,0.01664689,0.036392212,8.521189687,21.92397461,0.015548258,0.104034424,4.107656724,840.0504,870.5737,881.0019,860.30935,688.8748336,712.2609815,722.8292975,705.3956215,53.86602217,55.70745373,55.93467292,54.89352144,97.30954428,102.6052648,102.2379296,100.020207,0,17.38425007,5.546945991,0,0,0,22.93119606,0,22.93119606,867.6498,711.3253586,55.66399011,100.6604513
